TIME;IOITSecure447 > R Ph Voltage;IOITSecure447 > Y Ph Voltage;IOITSecure447 > B Ph Voltage;IOITSecure447 > Average Phase Voltage;IOITSecure447 > RY Line Voltage;IOITSecure447 > YB Line Voltage;IOITSecure447 > BR Line Voltage;IOITSecure447 > R Phase Line current ;IOITSecure447 > Y Phase Line current ;IOITSecure447 > B Phase Line current ;IOITSecure447 > Neutral Line current  ;IOITSecure447 > R Phase Active Current;IOITSecure447 > Y Phase Active Current;IOITSecure447 > B Phase Active Current;IOITSecure447 > R Phase Reactive Current;IOITSecure447 > Y Phase Reactive Current;IOITSecure447 > B Phase Reactive Current;IOITSecure447 > R- Phase Active Power;IOITSecure447 > Y- Phase Active Power;IOITSecure447 > B- Phase Active Power;IOITSecure447 > 3 Phase Active Power;IOITSecure447 > R- Phase Reactive Power;IOITSecure447 > Y- Phase Reactive Power;IOITSecure447 > B- Phase Reactive Power;IOITSecure447 > 3 Phase Reactive Power;IOITSecure447 > R- Phase Apparent Power;IOITSecure447 > Y- Phase Apparent Power;IOITSecure447 > B- Phase Apparent Power;IOITSecure447 > 3 Phase Apparent  Power
09/04/2024 00:08:14;227.46;228.33;229.86;228.53;395.76;394.49;397.15;33.81;33.57;23.06;16.47;30.51;30.85;22.88;14.56;13.40;-1.71;6.88;6.98;5.23;19.06;3.31;3.05;-0.40;5.98;7.68;7.68;5.27;20.13
09/04/2024 00:08:24;227.40;228.33;229.93;228.50;395.65;394.55;397.08;33.73;33.49;22.91;16.26;30.46;30.78;22.80;14.53;13.35;-1.95;6.86;6.97;5.19;19.06;3.31;3.06;-0.41;5.95;7.67;7.66;5.25;20.08
09/04/2024 00:08:34;227.29;228.25;229.90;228.48;395.60;394.60;397.08;33.73;33.49;22.91;16.26;30.46;30.78;22.80;14.53;13.35;-1.95;6.86;6.97;5.19;19.06;3.31;3.06;-0.41;5.95;7.67;7.66;5.25;20.08
09/04/2024 00:08:44;227.29;228.25;229.90;228.48;395.60;394.60;397.12;33.76;33.73;22.85;16.22;30.45;31.01;22.57;14.52;13.36;-1.69;6.87;7.03;5.13;18.99;3.31;3.04;-0.39;5.94;7.67;7.69;5.17;20.04
09/04/2024 00:08:54;227.35;228.29;230.02;228.51;395.59;394.62;397.18;33.73;33.64;22.55;16.55;30.45;30.83;22.62;14.51;13.36;-1.69;6.87;7.03;5.13;18.99;3.31;3.04;-0.39;5.94;7.67;7.69;5.17;20.04
09/04/2024 00:09:04;227.35;228.29;230.02;228.51;395.59;394.62;397.18;33.73;33.64;22.55;16.55;30.45;30.83;22.62;14.51;13.32;-1.68;6.89;6.99;5.12;18.99;3.30;3.06;-0.38;5.98;7.71;7.68;5.22;20.12
09/04/2024 00:09:14;227.43;228.41;230.14;228.66;395.66;394.71;397.24;33.69;33.58;22.58;16.30;30.35;30.79;22.56;14.44;13.33;-1.74;6.86;6.97;5.11;18.99;3.30;3.06;-0.38;5.98;7.71;7.68;5.22;20.12
09/04/2024 00:09:24;227.43;228.41;230.14;228.66;395.66;394.71;397.24;33.69;33.58;22.58;16.30;30.35;30.79;22.56;14.44;13.33;-1.74;6.86;6.97;5.11;18.99;3.30;3.04;-0.43;5.93;7.65;7.66;5.18;20.04
09/04/2024 00:09:34;227.78;228.86;230.48;229.00;396.46;395.47;397.94;33.80;33.49;22.63;16.55;30.47;30.58;22.50;14.54;13.39;-1.73;6.89;6.94;5.13;18.96;3.30;3.06;-0.40;5.97;7.70;7.65;5.21;20.08
09/04/2024 00:09:44;227.59;228.86;230.48;229.00;396.46;395.47;397.94;33.80;33.49;22.63;16.55;30.47;30.58;22.50;14.54;13.39;-1.73;6.89;6.94;5.13;18.96;3.30;3.06;-0.40;5.97;7.70;7.65;5.21;20.08
09/04/2024 00:09:54;227.59;228.59;230.29;228.82;396.15;395.10;397.57;33.72;33.51;22.66;16.53;30.43;30.72;22.51;14.56;13.38;-1.70;6.87;6.98;5.12;18.96;3.31;3.05;-0.40;5.94;7.66;7.64;5.19;20.01
09/04/2024 00:10:04;227.52;228.50;229.97;228.70;396.00;394.93;397.48;33.67;33.58;23.08;16.00;30.43;30.72;22.51;14.56;13.38;-1.70;6.87;6.98;5.12;18.96;3.31;3.05;-0.40;5.94;7.66;7.64;5.19;20.01
09/04/2024 00:10:14;227.52;228.50;229.97;228.70;396.00;394.93;397.48;33.67;33.58;23.08;16.00;30.51;30.75;23.16;14.57;13.39;-1.46;6.87;6.97;5.28;19.11;3.30;3.05;-0.32;6.03;7.66;7.66;5.32;20.16
09/04/2024 00:10:24;227.11;227.98;229.64;228.24;395.22;394.15;396.78;33.76;33.60;23.00;15.94;30.41;30.86;23.02;14.54;13.34;-1.48;6.87;6.97;5.28;19.11;3.30;3.05;-0.32;6.03;7.66;7.66;5.32;20.16
09/04/2024 00:10:34;227.11;227.98;229.64;228.24;395.22;394.15;396.78;33.76;33.60;23.00;15.94;30.41;30.86;23.02;14.54;13.34;-1.48;6.86;6.99;5.22;19.11;3.30;3.06;-0.33;6.02;7.68;7.67;5.31;20.17
09/04/2024 00:10:44;227.15;227.92;229.56;228.17;395.02;393.97;396.73;33.68;33.78;22.99;15.88;30.45;31.04;22.85;14.54;13.33;-1.46;6.87;7.04;5.23;19.14;3.31;3.05;-0.34;6.03;7.68;7.67;5.31;20.17
09/04/2024 00:10:54;227.15;227.92;229.56;228.17;395.02;393.97;396.73;33.68;33.78;22.99;15.88;30.45;31.04;22.85;14.54;13.33;-1.46;6.87;7.04;5.23;19.14;3.31;3.05;-0.34;6.03;7.68;7.73;5.29;20.21
09/04/2024 00:11:04;226.84;227.54;229.37;227.91;394.50;393.59;396.18;33.73;33.82;23.05;15.82;30.50;30.99;23.04;14.47;13.23;-1.41;6.85;6.99;5.23;19.12;3.28;3.01;-0.33;5.96;7.66;7.67;5.30;20.15
09/04/2024 00:11:14;226.55;227.14;229.02;227.48;393.77;392.64;395.55;33.73;33.82;23.05;15.82;30.50;30.99;23.04;14.47;13.23;-1.41;6.85;6.99;5.23;19.12;3.28;3.01;-0.33;5.96;7.66;7.67;5.30;20.15
09/04/2024 00:11:24;226.55;227.14;229.02;227.48;393.77;392.64;395.55;33.78;33.79;23.08;15.70;30.43;31.02;22.90;14.43;13.28;-1.44;6.85;7.02;5.19;19.06;3.26;3.00;-0.32;5.94;7.61;7.68;5.28;20.14
09/04/2024 00:11:34;226.67;227.40;229.20;227.80;394.55;393.29;396.20;33.80;33.63;22.93;15.85;30.43;30.79;23.03;14.55;13.24;-1.44;6.85;7.02;5.19;19.06;3.26;3.00;-0.32;5.94;7.61;7.68;5.28;20.14
09/04/2024 00:11:44;226.67;227.40;229.20;227.80;394.55;393.29;396.20;33.80;33.63;22.93;15.85;30.43;30.79;23.03;14.55;13.24;-1.39;6.86;6.99;5.20;19.02;3.29;3.01;-0.33;5.98;7.66;7.65;5.25;20.08
09/04/2024 00:11:54;226.59;227.88;229.41;228.05;394.93;393.64;396.26;36.15;33.67;22.94;17.92;32.33;30.88;23.00;16.12;13.30;-1.44;7.27;6.98;5.20;19.47;3.29;3.01;-0.33;5.98;7.66;7.65;5.25;20.08
09/04/2024 00:12:04;226.59;227.88;229.41;228.05;394.93;393.64;396.26;36.15;33.67;22.94;17.92;32.33;30.88;23.00;16.12;13.30;-1.44;7.27;6.98;5.20;19.47;3.63;3.03;-0.32;6.33;8.20;7.66;5.27;20.62
09/04/2024 00:12:14;226.68;228.12;229.42;228.07;395.01;393.77;396.28;36.01;33.54;22.99;17.88;32.22;30.70;23.01;16.08;13.29;-1.40;7.24;6.96;5.19;19.45;3.64;3.03;-0.44;6.33;8.17;7.64;5.33;20.63
09/04/2024 00:12:24;226.47;227.82;229.42;228.07;395.01;393.77;396.28;36.01;33.54;22.99;17.88;32.22;30.70;23.01;16.08;13.29;-1.40;7.24;6.96;5.19;19.45;3.64;3.03;-0.44;6.33;8.17;7.64;5.33;20.63
09/04/2024 00:12:34;226.47;227.82;229.24;227.98;394.90;393.52;395.98;36.03;33.51;23.27;17.82;32.24;30.78;23.17;16.08;13.27;-1.49;7.26;6.97;5.29;19.52;3.65;3.03;-0.31;6.37;8.15;7.65;5.35;20.67
09/04/2024 00:12:44;226.77;228.18;229.39;228.11;394.93;393.75;396.16;36.00;33.59;23.41;17.53;32.17;30.78;23.17;16.08;13.27;-1.49;7.26;6.97;5.29;19.52;3.65;3.03;-0.31;6.37;8.15;7.65;5.35;20.67
09/04/2024 00:12:54;226.77;228.18;229.39;228.11;394.93;393.75;396.16;36.00;33.59;23.41;17.53;32.17;30.83;23.31;16.07;13.29;-1.36;7.23;6.97;5.28;19.52;3.63;3.03;-0.34;6.32;8.15;7.65;5.36;20.67
09/04/2024 00:13:04;226.41;227.77;229.03;227.77;394.51;393.18;395.56;36.01;33.49;23.48;17.68;32.27;30.76;23.51;16.01;13.27;-1.36;7.23;6.97;5.28;19.52;3.63;3.03;-0.34;6.32;8.15;7.65;5.36;20.67
09/04/2024 00:13:14;226.41;227.77;229.03;227.77;394.51;393.18;395.56;36.01;33.49;23.48;17.68;32.27;30.76;23.51;16.01;13.27;-1.36;7.26;6.98;5.31;19.52;3.63;3.03;-0.30;6.35;8.15;7.64;5.36;20.64
09/04/2024 00:13:24;226.24;227.78;229.02;227.70;393.99;392.99;395.37;35.87;33.54;23.35;17.57;32.14;30.76;23.48;16.04;13.21;-1.37;7.23;6.95;5.29;19.47;3.63;3.01;-0.31;6.32;8.15;7.64;5.36;20.64
09/04/2024 00:13:34;226.24;227.78;229.02;227.70;393.99;392.99;395.37;35.87;33.54;23.35;17.57;32.14;30.76;23.48;16.04;13.21;-1.37;7.23;6.95;5.29;19.47;3.63;3.01;-0.31;6.32;8.12;7.63;5.35;20.63
09/04/2024 00:13:44;226.43;227.73;229.11;227.84;394.59;393.40;395.98;35.90;33.41;23.42;17.61;32.18;30.72;23.23;16.04;13.27;-1.40;7.23;6.93;5.28;19.43;3.62;3.03;-0.32;6.33;8.13;7.62;5.36;20.65
09/04/2024 00:13:54;226.50;227.76;229.18;227.70;394.19;393.13;395.98;35.90;33.41;23.42;17.61;32.18;30.72;23.23;16.04;13.27;-1.40;7.23;6.93;5.28;19.43;3.62;3.03;-0.32;6.33;8.13;7.62;5.36;20.65
09/04/2024 00:14:04;226.50;227.76;229.18;227.70;394.19;393.13;395.82;35.96;33.27;23.28;17.94;32.23;30.64;23.17;16.03;13.16;-1.49;7.23;6.92;5.26;19.42;3.61;3.01;-0.36;6.26;8.12;7.58;5.33;20.54
09/04/2024 00:14:14;226.06;227.46;228.88;227.46;393.82;392.79;395.47;35.90;33.39;23.20;17.77;32.15;30.66;23.27;16.03;13.16;-1.49;7.23;6.92;5.26;19.42;3.61;3.01;-0.36;6.26;8.12;7.58;5.33;20.54
09/04/2024 00:14:24;226.06;227.46;228.88;227.46;393.82;392.79;395.47;35.90;33.39;23.20;17.77;32.15;30.66;23.27;16.03;13.25;-1.53;7.22;6.93;5.24;19.43;3.63;3.03;-0.34;6.32;8.14;7.64;5.33;20.59
09/04/2024 00:14:34;226.11;227.32;228.94;227.52;393.87;392.58;395.34;35.90;33.54;23.21;17.65;32.08;30.75;23.18;16.10;13.27;-1.54;7.22;6.95;5.24;19.43;3.63;3.03;-0.34;6.32;8.14;7.64;5.33;20.59
09/04/2024 00:14:44;226.11;227.32;228.94;227.52;393.87;392.58;395.34;35.90;33.54;23.21;17.65;32.08;30.75;23.18;16.10;13.27;-1.54;7.22;6.95;5.25;19.42;3.63;3.02;-0.34;6.32;8.13;7.64;5.32;20.59
09/04/2024 00:14:54;226.47;227.92;229.32;228.06;394.81;393.84;396.32;35.97;33.49;23.23;17.90;32.09;30.73;23.17;16.07;13.28;-1.59;7.22;6.94;5.25;19.42;3.64;3.03;-0.33;6.37;8.15;7.64;5.33;20.59
09/04/2024 00:15:04;226.38;227.92;229.32;228.06;394.81;393.84;396.32;35.97;33.49;23.23;17.90;32.09;30.73;23.17;16.07;13.28;-1.59;7.22;6.94;5.25;19.42;3.64;3.03;-0.33;6.37;8.15;7.64;5.33;20.62
09/04/2024 00:15:14;226.38;227.95;229.43;227.99;394.64;394.34;396.63;35.97;33.62;23.24;17.71;32.09;30.89;23.23;16.10;13.34;-1.43;7.22;6.96;5.28;19.43;3.64;3.05;-0.33;6.37;8.14;7.64;5.31;20.64
09/04/2024 00:15:24;226.72;228.22;229.64;227.97;394.61;393.76;396.17;35.95;33.50;23.24;17.71;32.09;30.89;23.23;16.10;13.34;-1.43;7.22;6.96;5.28;19.43;3.64;3.05;-0.33;6.37;8.14;7.64;5.31;20.64
09/04/2024 00:15:34;226.72;228.22;229.64;227.97;394.61;393.76;396.17;35.95;33.50;23.29;17.86;32.12;30.64;23.15;16.19;13.36;-1.47;7.22;6.96;5.25;19.45;3.66;3.06;-0.34;6.38;8.16;7.62;5.33;20.61
09/04/2024 00:15:44;226.26;227.86;229.24;227.79;394.21;393.42;395.70;36.00;33.28;23.14;17.96;32.08;30.47;23.30;16.14;13.34;-1.67;7.22;6.96;5.25;19.45;3.66;3.06;-0.34;6.38;8.16;7.62;5.33;20.61
09/04/2024 00:15:54;226.26;227.86;229.24;227.79;394.21;393.42;395.70;36.00;33.28;23.14;17.96;32.08;30.47;23.30;16.14;13.34;-1.67;7.22;6.89;5.24;19.34;3.64;3.05;-0.36;6.35;8.15;7.59;5.30;20.50
09/04/2024 00:16:04;226.05;227.64;228.92;227.51;393.86;393.02;395.39;36.03;33.27;23.32;18.01;32.21;30.47;23.22;16.11;13.34;-1.39;7.22;6.93;5.28;19.43;3.66;3.05;-0.36;6.35;8.15;7.59;5.30;20.50
09/04/2024 00:16:14;226.05;227.64;228.92;227.51;393.86;393.02;395.39;36.03;33.27;23.32;18.01;32.21;30.47;23.22;16.11;13.34;-1.39;7.22;6.93;5.28;19.43;3.66;3.04;-0.33;6.40;8.14;7.62;5.33;20.64
